n,Mint price,Contribution to pool,Contribution to cause,Pool size,Binomial probability,Investor 1,,Investor 3,,,Investor 6,Investor 7,Investor 8,Investor 9,Investor 10,Investor 11,Investor 12,Investor 13,Investor 14,Investor 15,Investor 16,Investor 17,Investor 18
796,0.02499999691,0.020000,0.005000,12.720583,0.9556420735,-2.687902,-2.645577,-2.600938,-2.553954,-2.504599,-2.452852,-2.398701,-2.342139,-2.283165,-2.221786,-2.158011,-2.091858,-2.023349,-1.952509,-1.879371,-1.803969,-1.726344,-1.646538
797,0.02499999703,0.020000,0.005000,12.740583,0.9558153466,-2.692902,-2.650577,-2.605938,-2.558954,-2.509599,-2.457852,-2.403701,-2.347139,-2.288165,-2.226786,-2.163011,-2.096858,-2.028349,-1.957509,-1.884371,-1.808969,-1.731344,-1.651538
798,0.02499999715,0.020000,0.005000,12.760583,0.9559879429,-2.697902,-2.655577,-2.610938,-2.563954,-2.514599,-2.462852,-2.408701,-2.352139,-2.293165,-2.231786,-2.168011,-2.101858,-2.033349,-1.962509,-1.889371,-1.813969,-1.736344,-1.656538
799,0.02499999726,0.020000,0.005000,12.780583,0.956159865,-2.702902,-2.660577,-2.615938,-2.568954,-2.519599,-2.467852,-2.413701,-2.357139,-2.298165,-2.236786,-2.173011,-2.106858,-2.038349,-1.967509,-1.894371,-1.818969,-1.741344,-1.661538
800,0.02499999736,0.020000,0.005000,12.800583,0.9563311156,-2.707902,-2.665577,-2.620938,-2.573954,-2.524599,-2.472852,-2.418701,-2.362139,-2.303165,-2.241786,-2.178011,-2.111858,-2.043349,-1.972509,-1.899371,-1.823969,-1.746344,-1.666538
801,0.02499999747,0.020000,0.005000,12.820583,0.9565016971,-2.712902,-2.670577,-2.625938,-2.578954,-2.529599,-2.477852,-2.423701,-2.367139,-2.308165,-2.246786,-2.183011,-2.116858,-2.048349,-1.977509,-1.904371,-1.828969,-1.751344,-1.671538
802,0.02499999757,0.020000,0.005000,12.840583,0.9566716124,-2.717902,-2.675577,-2.630938,-2.583954,-2.534599,-2.482852,-2.428701,-2.372139,-2.313165,-2.251786,-2.188011,-2.121858,-2.053349,-1.982509,-1.909371,-1.833969,-1.756344,-1.676538
803,0.02499999766,0.020000,0.005000,12.860583,0.9568408639,-2.722902,-2.680577,-2.635938,-2.588954,-2.539599,-2.487852,-2.433701,-2.377139,-2.318165,-2.256786,-2.193011,-2.126858,-2.058349,-1.987509,-1.914371,-1.838969,-1.761344,-1.681538
804,0.02499999775,0.020000,0.005000,12.880583,0.9570094543,-2.727902,-2.685577,-2.640938,-2.593954,-2.544599,-2.492852,-2.438701,-2.382139,-2.323165,-2.261786,-2.198011,-2.131858,-2.063349,-1.992509,-1.919371,-1.843969,-1.766344,-1.686538
805,0.02499999784,0.020000,0.005000,12.900583,0.9571773861,-2.732902,-2.690577,-2.645938,-2.598954,-2.549599,-2.497852,-2.443701,-2.387139,-2.328165,-2.266786,-2.203011,-2.136858,-2.068349,-1.997509,-1.924371,-1.848969,-1.771344,-1.691538
806,0.02499999793,0.020000,0.005000,12.920583,0.9573446619,-2.737902,-2.695577,-2.650938,-2.603954,-2.554599,-2.502852,-2.448701,-2.392139,-2.333165,-2.271786,-2.208011,-2.141858,-2.073349,-2.002509,-1.929371,-1.853969,-1.776344,-1.696538
807,0.02499999801,0.020000,0.005000,12.940583,0.9575112843,-2.742902,-2.700577,-2.655938,-2.608954,-2.559599,-2.507852,-2.453701,-2.397139,-2.338165,-2.276786,-2.213011,-2.146858,-2.078349,-2.007509,-1.934371,-1.858969,-1.781344,-1.701538
808,0.02499999809,0.020000,0.005000,12.960583,0.9576772559,-2.747902,-2.705577,-2.660938,-2.613954,-2.564599,-2.512852,-2.458701,-2.402139,-2.343165,-2.281786,-2.218011,-2.151858,-2.083349,-2.012509,-1.939371,-1.863969,-1.786344,-1.706538
809,0.02499999816,0.020000,0.005000,12.980583,0.9578425791,-2.752902,-2.710577,-2.665938,-2.618954,-2.569599,-2.517852,-2.463701,-2.407139,-2.348165,-2.286786,-2.223011,-2.156858,-2.088349,-2.017509,-1.944371,-1.868969,-1.791344,-1.711538
810,0.02499999824,0.020000,0.005000,13.000583,0.9580072565,-2.757902,-2.715577,-2.670938,-2.623954,-2.574599,-2.522852,-2.468701,-2.412139,-2.353165,-2.291786,-2.228011,-2.161858,-2.093349,-2.022509,-1.949371,-1.873969,-1.796344,-1.716538
811,0.02499999831,0.020000,0.005000,13.020583,0.9581712907,-2.762902,-2.720577,-2.675938,-2.628954,-2.579599,-2.527852,-2.473701,-2.417139,-2.358165,-2.296786,-2.233011,-2.166858,-2.098349,-2.027509,-1.954371,-1.878969,-1.801344,-1.721538
812,0.02499999837,0.020000,0.005000,13.040583,0.9583346841,-2.767902,-2.725577,-2.680938,-2.633954,-2.584599,-2.532852,-2.478701,-2.422139,-2.363165,-2.301786,-2.238011,-2.171858,-2.103349,-2.032509,-1.959371,-1.883969,-1.806344,-1.726538
813,0.02499999844,0.020000,0.005000,13.060583,0.9584974392,-2.772902,-2.730577,-2.685938,-2.638954,-2.589599,-2.537852,-2.483701,-2.427139,-2.368165,-2.306786,-2.243011,-2.176858,-2.108349,-2.037509,-1.964371,-1.888969,-1.811344,-1.731538
814,0.0249999985,0.020000,0.005000,13.080583,0.9586595586,-2.777902,-2.735577,-2.690938,-2.643954,-2.594599,-2.542852,-2.488701,-2.432139,-2.373165,-2.311786,-2.248011,-2.181858,-2.113349,-2.042509,-1.969371,-1.893969,-1.816344,-1.736538
815,0.02499999856,0.020000,0.005000,13.100583,0.9588210447,-2.782902,-2.740577,-2.695938,-2.648954,-2.599599,-2.547852,-2.493701,-2.437139,-2.378165,-2.316786,-2.253011,-2.186858,-2.118349,-2.047509,-1.974371,-1.898969,-1.821344,-1.741538
816,0.02499999862,0.020000,0.005000,13.120583,0.9589819,-2.787902,-2.745577,-2.700938,-2.653954,-2.604599,-2.552852,-2.498701,-2.442139,-2.383165,-2.321786,-2.258011,-2.191858,-2.123349,-2.052509,-1.979371,-1.903969,-1.826344,-1.746538
817,0.02499999867,0.020000,0.005000,13.140583,0.9591421269,-2.792902,-2.750577,-2.705938,-2.658954,-2.609599,-2.557852,-2.503701,-2.447139,-2.388165,-2.326786,-2.263011,-2.196858,-2.128349,-2.057509,-1.984371,-1.908969,-1.831344,-1.751538
818,0.02499999873,0.020000,0.005000,13.160583,0.959301728,-2.797902,-2.755577,-2.710938,-2.663954,-2.614599,-2.562852,-2.508701,-2.452139,-2.393165,-2.331786,-2.268011,-2.201858,-2.133349,-2.062509,-1.989371,-1.913969,-1.836344,-1.756538
819,0.02499999878,0.020000,0.005000,13.180583,0.9594607056,-2.802902,-2.760577,-2.715938,-2.668954,-2.619599,-2.567852,-2.513701,-2.457139,-2.398165,-2.336786,-2.273011,-2.206858,-2.138349,-2.067509,-1.994371,-1.918969,-1.841344,-1.761538
820,0.02499999883,0.020000,0.005000,13.200583,0.9596190623,-2.807902,-2.765577,-2.720938,-2.673954,-2.624599,-2.572852,-2.518701,-2.462139,-2.403165,-2.341786,-2.278011,-2.211858,-2.143349,-2.072509,-1.999371,-1.923969,-1.846344,-1.766538
821,0.02499999887,0.020000,0.005000,13.220583,0.9597768003,-2.812902,-2.770577,-2.725938,-2.678954,-2.629599,-2.577852,-2.523701,-2.467139,-2.408165,-2.346786,-2.283011,-2.216858,-2.148349,-2.077509,-2.004371,-1.928969,-1.851344,-1.771538
822,0.02499999892,0.020000,0.005000,13.240583,0.9599339222,-2.817902,-2.775577,-2.730938,-2.683954,-2.634599,-2.582852,-2.528701,-2.472139,-2.413165,-2.351786,-2.288011,-2.221858,-2.153349,-2.082509,-2.009371,-1.933969,-1.856344,-1.776538
823,0.02499999896,0.020000,0.005000,13.260583,0.9600904303,-2.822902,-2.780577,-2.735938,-2.688954,-2.639599,-2.587852,-2.533701,-2.477139,-2.418165,-2.356786,-2.293011,-2.226858,-2.158349,-2.087509,-2.014371,-1.938969,-1.861344,-1.781538
824,0.024999999,0.020000,0.005000,13.280583,0.960246327,-2.827902,-2.785577,-2.740938,-2.693954,-2.644599,-2.592852,-2.538701,-2.482139,-2.423165,-2.361786,-2.298011,-2.231858,-2.163349,-2.092509,-2.019371,-1.943969,-1.866344,-1.786538
825,0.02499999904,0.020000,0.005000,13.300583,0.9604016148,-2.832902,-2.790577,-2.745938,-2.698954,-2.649599,-2.597852,-2.543701,-2.487139,-2.428165,-2.366786,-2.303011,-2.236858,-2.168349,-2.097509,-2.024371,-1.948969,-1.871344,-1.791538
826,0.02499999908,0.020000,0.005000,13.320583,0.960556296,-2.837902,-2.795577,-2.750938,-2.703954,-2.654599,-2.602852,-2.548701,-2.492139,-2.433165,-2.371786,-2.308011,-2.241858,-2.173349,-2.102509,-2.029371,-1.953969,-1.876344,-1.796538
827,0.02499999912,0.020000,0.005000,13.340583,0.960710373,-2.842902,-2.800577,-2.755938,-2.708954,-2.659599,-2.607852,-2.553701,-2.497139,-2.438165,-2.376786,-2.313011,-2.246858,-2.178349,-2.107509,-2.034371,-1.958969,-1.881344,-1.801538
828,0.02499999916,0.020000,0.005000,13.360583,0.9608638481,-2.847902,-2.805577,-2.760938,-2.713954,-2.664599,-2.612852,-2.558701,-2.502139,-2.443165,-2.381786,-2.318011,-2.251858,-2.183349,-2.112509,-2.039371,-1.963969,-1.886344,-1.806538
829,0.02499999919,0.020000,0.005000,13.380583,0.9610167237,-2.852902,-2.810577,-2.765938,-2.718954,-2.669599,-2.617852,-2.563701,-2.507139,-2.448165,-2.386786,-2.323011,-2.256858,-2.188349,-2.117509,-2.044371,-1.968969,-1.891344,-1.811538
830,0.02499999922,0.020000,0.005000,13.400583,0.9611690021,-2.857902,-2.815577,-2.770938,-2.723954,-2.674599,-2.622852,-2.568701,-2.512139,-2.453165,-2.391786,-2.328011,-2.261858,-2.193349,-2.122509,-2.049371,-1.973969,-1.896344,-1.816538
831,0.02499999925,0.020000,0.005000,13.420583,0.9613206857,-2.862902,-2.820577,-2.775938,-2.728954,-2.679599,-2.627852,-2.573701,-2.517139,-2.458165,-2.396786,-2.333011,-2.266858,-2.198349,-2.127509,-2.054371,-1.978969,-1.901344,-1.821538
832,0.02499999928,0.020000,0.005000,13.440583,0.9614717768,-2.867902,-2.825577,-2.780938,-2.733954,-2.684599,-2.632852,-2.578701,-2.522139,-2.463165,-2.401786,-2.338011,-2.271858,-2.203349,-2.132509,-2.059371,-1.983969,-1.906344,-1.826538
833,0.02499999931,0.020000,0.005000,13.460583,0.9616222776,-2.872902,-2.830577,-2.785938,-2.738954,-2.689599,-2.637852,-2.583701,-2.527139,-2.468165,-2.406786,-2.343011,-2.276858,-2.208349,-2.137509,-2.064371,-1.988969,-1.911344,-1.831538
834,0.02499999934,0.020000,0.005000,13.480583,0.9617721906,-2.877902,-2.835577,-2.790938,-2.743954,-2.694599,-2.642852,-2.588701,-2.532139,-2.473165,-2.411786,-2.348011,-2.281858,-2.213349,-2.142509,-2.069371,-1.993969,-1.916344,-1.836538
835,0.02499999937,0.020000,0.005000,13.500583,0.961921518,-2.882902,-2.840577,-2.795938,-2.748954,-2.699599,-2.647852,-2.593701,-2.537139,-2.478165,-2.416786,-2.353011,-2.286858,-2.218349,-2.147509,-2.074371,-1.998969,-1.921344,-1.841538
836,0.02499999939,0.020000,0.005000,13.520583,0.9620702621,-2.887902,-2.845577,-2.800938,-2.753954,-2.704599,-2.652852,-2.598701,-2.542139,-2.483165,-2.421786,-2.358011,-2.291858,-2.223349,-2.152509,-2.079371,-2.003969,-1.926344,-1.846538
837,0.02499999942,0.020000,0.005000,13.540583,0.9622184251,-2.892902,-2.850577,-2.805938,-2.758954,-2.709599,-2.657852,-2.603701,-2.547139,-2.488165,-2.426786,-2.363011,-2.296858,-2.228349,-2.157509,-2.084371,-2.008969,-1.931344,-1.851538
838,0.02499999944,0.020000,0.005000,13.560583,0.9623660094,-2.897902,-2.855577,-2.810938,-2.763954,-2.714599,-2.662852,-2.608701,-2.552139,-2.493165,-2.431786,-2.368011,-2.301858,-2.233349,-2.162509,-2.089371,-2.013969,-1.936344,-1.856538
839,0.02499999947,0.020000,0.005000,13.580583,0.9625130172,-2.902902,-2.860577,-2.815938,-2.768954,-2.719599,-2.667852,-2.613701,-2.557139,-2.498165,-2.436786,-2.373011,-2.306858,-2.238349,-2.167509,-2.094371,-2.018969,-1.941344,-1.861538
840,0.02499999949,0.020000,0.005000,13.600583,0.9626594507,-2.907902,-2.865577,-2.820938,-2.773954,-2.724599,-2.672852,-2.618701,-2.562139,-2.503165,-2.441786,-2.378011,-2.311858,-2.243349,-2.172509,-2.099371,-2.023969,-1.946344,-1.866538
841,0.02499999951,0.020000,0.005000,13.620583,0.9628053122,-2.912902,-2.870577,-2.825938,-2.778954,-2.729599,-2.677852,-2.623701,-2.567139,-2.508165,-2.446786,-2.383011,-2.316858,-2.248349,-2.177509,-2.104371,-2.028969,-1.951344,-1.871538
842,0.02499999953,0.020000,0.005000,13.640583,0.962950604,-2.917902,-2.875577,-2.830938,-2.783954,-2.734599,-2.682852,-2.628701,-2.572139,-2.513165,-2.451786,-2.388011,-2.321858,-2.253349,-2.182509,-2.109371,-2.033969,-1.956344,-1.876538
843,0.02499999955,0.020000,0.005000,13.660583,0.9630953282,-2.922902,-2.880577,-2.835938,-2.788954,-2.739599,-2.687852,-2.633701,-2.577139,-2.518165,-2.456786,-2.393011,-2.326858,-2.258349,-2.187509,-2.114371,-2.038969,-1.961344,-1.881538
844,0.02499999957,0.020000,0.005000,13.680583,0.963239487,-2.927902,-2.885577,-2.840938,-2.793954,-2.744599,-2.692852,-2.638701,-2.582139,-2.523165,-2.461786,-2.398011,-2.331858,-2.263349,-2.192509,-2.119371,-2.043969,-1.966344,-1.886538
845,0.02499999958,0.020000,0.005000,13.700583,0.9633830828,-2.932902,-2.890577,-2.845938,-2.798954,-2.749599,-2.697852,-2.643701,-2.587139,-2.528165,-2.466786,-2.403011,-2.336858,-2.268349,-2.197509,-2.124371,-2.048969,-1.971344,-1.891538
846,0.0249999996,0.020000,0.005000,13.720583,0.9635261176,-2.937902,-2.895577,-2.850938,-2.803954,-2.754599,-2.702852,-2.648701,-2.592139,-2.533165,-2.471786,-2.408011,-2.341858,-2.273349,-2.202509,-2.129371,-2.053969,-1.976344,-1.896538
847,0.02499999962,0.020000,0.005000,13.740583,0.9636685937,-2.942902,-2.900577,-2.855938,-2.808954,-2.759599,-2.707852,-2.653701,-2.597139,-2.538165,-2.476786,-2.413011,-2.346858,-2.278349,-2.207509,-2.134371,-2.058969,-1.981344,-1.901538
848,0.02499999963,0.020000,0.005000,13.760583,0.9638105133,-2.947902,-2.905577,-2.860938,-2.813954,-2.764599,-2.712852,-2.658701,-2.602139,-2.543165,-2.481786,-2.418011,-2.351858,-2.283349,-2.212509,-2.139371,-2.063969,-1.986344,-1.906538
849,0.02499999965,0.020000,0.005000,13.780583,0.9639518785,-2.952902,-2.910577,-2.865938,-2.818954,-2.769599,-2.717852,-2.663701,-2.607139,-2.548165,-2.486786,-2.423011,-2.356858,-2.288349,-2.217509,-2.144371,-2.068969,-1.991344,-1.911538
850,0.02499999966,0.020000,0.005000,13.800583,0.9640926914,-2.957902,-2.915577,-2.870938,-2.823954,-2.774599,-2.722852,-2.668701,-2.612139,-2.553165,-2.491786,-2.428011,-2.361858,-2.293349,-2.222509,-2.149371,-2.073969,-1.996344,-1.916538
851,0.02499999968,0.020000,0.005000,13.820583,0.9642329544,-2.962902,-2.920577,-2.875938,-2.828954,-2.779599,-2.727852,-2.673701,-2.617139,-2.558165,-2.496786,-2.433011,-2.366858,-2.298349,-2.227509,-2.154371,-2.078969,-2.001344,-1.921538
852,0.02499999969,0.020000,0.005000,13.840583,0.9643726694,-2.967902,-2.925577,-2.880938,-2.833954,-2.784599,-2.732852,-2.678701,-2.622139,-2.563165,-2.501786,-2.438011,-2.371858,-2.303349,-2.232509,-2.159371,-2.083969,-2.006344,-1.926538
853,0.0249999997,0.020000,0.005000,13.860583,0.9645118386,-2.972902,-2.930577,-2.885938,-2.838954,-2.789599,-2.737852,-2.683701,-2.627139,-2.568165,-2.506786,-2.443011,-2.376858,-2.308349,-2.237509,-2.164371,-2.088969,-2.011344,-1.931538
854,0.02499999972,0.020000,0.005000,13.880583,0.9646504643,-2.977902,-2.935577,-2.890938,-2.843954,-2.794599,-2.742852,-2.688701,-2.632139,-2.573165,-2.511786,-2.448011,-2.381858,-2.313349,-2.242509,-2.169371,-2.093969,-2.016344,-1.936538
855,0.02499999973,0.020000,0.005000,13.900583,0.9647885484,-2.982902,-2.940577,-2.895938,-2.848954,-2.799599,-2.747852,-2.693701,-2.637139,-2.578165,-2.516786,-2.453011,-2.386858,-2.318349,-2.247509,-2.174371,-2.098969,-2.021344,-1.941538
856,0.02499999974,0.020000,0.005000,13.920583,0.9649260931,-2.987902,-2.945577,-2.900938,-2.853954,-2.804599,-2.752852,-2.698701,-2.642139,-2.583165,-2.521786,-2.458011,-2.391858,-2.323349,-2.252509,-2.179371,-2.103969,-2.026344,-1.946538
857,0.02499999975,0.020000,0.005000,13.940583,0.9650631006,-2.992902,-2.950577,-2.905938,-2.858954,-2.809599,-2.757852,-2.703701,-2.647139,-2.588165,-2.526786,-2.463011,-2.396858,-2.328349,-2.257509,-2.184371,-2.108969,-2.031344,-1.951538
858,0.02499999976,0.020000,0.005000,13.960583,0.9651995728,-2.997902,-2.955577,-2.910938,-2.863954,-2.814599,-2.762852,-2.708701,-2.652139,-2.593165,-2.531786,-2.468011,-2.401858,-2.333349,-2.262509,-2.189371,-2.113969,-2.036344,-1.956538
859,0.02499999977,0.020000,0.005000,13.980583,0.965335512,-3.002902,-2.960577,-2.915938,-2.868954,-2.819599,-2.767852,-2.713701,-2.657139,-2.598165,-2.536786,-2.473011,-2.406858,-2.338349,-2.267509,-2.194371,-2.118969,-2.041344,-1.961538
860,0.02499999978,0.020000,0.005000,14.000583,0.9654709202,-3.007902,-2.965577,-2.920938,-2.873954,-2.824599,-2.772852,-2.718701,-2.662139,-2.603165,-2.541786,-2.478011,-2.411858,-2.343349,-2.272509,-2.199371,-2.123969,-2.046344,-1.966538
861,0.02499999979,0.020000,0.005000,14.020583,0.9656057994,-3.012902,-2.970577,-2.925938,-2.878954,-2.829599,-2.777852,-2.723701,-2.667139,-2.608165,-2.546786,-2.483011,-2.416858,-2.348349,-2.277509,-2.204371,-2.128969,-2.051344,-1.971538
862,0.0249999998,0.020000,0.005000,14.040583,0.9657401517,-3.017902,-2.975577,-2.930938,-2.883954,-2.834599,-2.782852,-2.728701,-2.672139,-2.613165,-2.551786,-2.488011,-2.421858,-2.353349,-2.282509,-2.209371,-2.133969,-2.056344,-1.976538
863,0.02499999981,0.020000,0.005000,14.060583,0.9658739793,-3.022902,-2.980577,-2.935938,-2.888954,-2.839599,-2.787852,-2.733701,-2.677139,-2.618165,-2.556786,-2.493011,-2.426858,-2.358349,-2.287509,-2.214371,-2.138969,-2.061344,-1.981538
864,0.02499999982,0.020000,0.005000,14.080583,0.966007284,-3.027902,-2.985577,-2.940938,-2.893954,-2.844599,-2.792852,-2.738701,-2.682139,-2.623165,-2.561786,-2.498011,-2.431858,-2.363349,-2.292509,-2.219371,-2.143969,-2.066344,-1.986538
865,0.02499999982,0.020000,0.005000,14.100583,0.9661400681,-3.032902,-2.990577,-2.945938,-2.898954,-2.849599,-2.797852,-2.743701,-2.687139,-2.628165,-2.566786,-2.503011,-2.436858,-2.368349,-2.297509,-2.224371,-2.148969,-2.071344,-1.991538
866,0.02499999983,0.020000,0.005000,14.120583,0.9662723334,-3.037902,-2.995577,-2.950938,-2.903954,-2.854599,-2.802852,-2.748701,-2.692139,-2.633165,-2.571786,-2.508011,-2.441858,-2.373349,-2.302509,-2.229371,-2.153969,-2.076344,-1.996538
867,0.02499999984,0.020000,0.005000,14.140583,0.9664040821,-3.042902,-3.000577,-2.955938,-2.908954,-2.859599,-2.807852,-2.753701,-2.697139,-2.638165,-2.576786,-2.513011,-2.446858,-2.378349,-2.307509,-2.234371,-2.158969,-2.081344,-2.001538
868,0.02499999984,0.020000,0.005000,14.160583,0.9665353162,-3.047902,-3.005577,-2.960938,-2.913954,-2.864599,-2.812852,-2.758701,-2.702139,-2.643165,-2.581786,-2.518011,-2.451858,-2.383349,-2.312509,-2.239371,-2.163969,-2.086344,-2.006538
869,0.02499999985,0.020000,0.005000,14.180583,0.9666660376,-3.052902,-3.010577,-2.965938,-2.918954,-2.869599,-2.817852,-2.763701,-2.707139,-2.648165,-2.586786,-2.523011,-2.456858,-2.388349,-2.317509,-2.244371,-2.168969,-2.091344,-2.011538
870,0.02499999986,0.020000,0.005000,14.200583,0.9667962484,-3.057902,-3.015577,-2.970938,-2.923954,-2.874599,-2.822852,-2.768701,-2.712139,-2.653165,-2.591786,-2.528011,-2.461858,-2.393349,-2.322509,-2.249371,-2.173969,-2.096344,-2.016538
871,0.02499999986,0.020000,0.005000,14.220583,0.9669259506,-3.062902,-3.020577,-2.975938,-2.928954,-2.879599,-2.827852,-2.773701,-2.717139,-2.658165,-2.596786,-2.533011,-2.466858,-2.398349,-2.327509,-2.254371,-2.178969,-2.101344,-2.021538
872,0.02499999987,0.020000,0.005000,14.240583,0.9670551461,-3.067902,-3.025577,-2.980938,-2.933954,-2.884599,-2.832852,-2.778701,-2.722139,-2.663165,-2.601786,-2.538011,-2.471858,-2.403349,-2.332509,-2.259371,-2.183969,-2.106344,-2.026538
873,0.02499999988,0.020000,0.005000,14.260583,0.9671838369,-3.072902,-3.030577,-2.985938,-2.938954,-2.889599,-2.837852,-2.783701,-2.727139,-2.668165,-2.606786,-2.543011,-2.476858,-2.408349,-2.337509,-2.264371,-2.188969,-2.111344,-2.031538
874,0.02499999988,0.020000,0.005000,14.280583,0.967312025,-3.077902,-3.035577,-2.990938,-2.943954,-2.894599,-2.842852,-2.788701,-2.732139,-2.673165,-2.611786,-2.548011,-2.481858,-2.413349,-2.342509,-2.269371,-2.193969,-2.116344,-2.036538
875,0.02499999989,0.020000,0.005000,14.300583,0.9674397124,-3.082902,-3.040577,-2.995938,-2.948954,-2.899599,-2.847852,-2.793701,-2.737139,-2.678165,-2.616786,-2.553011,-2.486858,-2.418349,-2.347509,-2.274371,-2.198969,-2.121344,-2.041538
876,0.02499999989,0.020000,0.005000,14.320583,0.9675669011,-3.087902,-3.045577,-3.000938,-2.953954,-2.904599,-2.852852,-2.798701,-2.742139,-2.683165,-2.621786,-2.558011,-2.491858,-2.423349,-2.352509,-2.279371,-2.203969,-2.126344,-2.046538
877,0.0249999999,0.020000,0.005000,14.340583,0.9676935928,-3.092902,-3.050577,-3.005938,-2.958954,-2.909599,-2.857852,-2.803701,-2.747139,-2.688165,-2.626786,-2.563011,-2.496858,-2.428349,-2.357509,-2.284371,-2.208969,-2.131344,-2.051538
878,0.0249999999,0.020000,0.005000,14.360583,0.9678197898,-3.097902,-3.055577,-3.010938,-2.963954,-2.914599,-2.862852,-2.808701,-2.752139,-2.693165,-2.631786,-2.568011,-2.501858,-2.433349,-2.362509,-2.289371,-2.213969,-2.136344,-2.056538
879,0.0249999999,0.020000,0.005000,14.380583,0.9679454937,-3.102902,-3.060577,-3.015938,-2.968954,-2.919599,-2.867852,-2.813701,-2.757139,-2.698165,-2.636786,-2.573011,-2.506858,-2.438349,-2.367509,-2.294371,-2.218969,-2.141344,-2.061538
880,0.02499999991,0.020000,0.005000,14.400583,0.9680707066,-3.107902,-3.065577,-3.020938,-2.973954,-2.924599,-2.872852,-2.818701,-2.762139,-2.703165,-2.641786,-2.578011,-2.511858,-2.443349,-2.372509,-2.299371,-2.223969,-2.146344,-2.066538
881,0.02499999991,0.020000,0.005000,14.420583,0.9681954304,-3.112902,-3.070577,-3.025938,-2.978954,-2.929599,-2.877852,-2.823701,-2.767139,-2.708165,-2.646786,-2.583011,-2.516858,-2.448349,-2.377509,-2.304371,-2.228969,-2.151344,-2.071538
882,0.02499999992,0.020000,0.005000,14.440583,0.968319667,-3.117902,-3.075577,-3.030938,-2.983954,-2.934599,-2.882852,-2.828701,-2.772139,-2.713165,-2.651786,-2.588011,-2.521858,-2.453349,-2.382509,-2.309371,-2.233969,-2.156344,-2.076538
883,0.02499999992,0.020000,0.005000,14.460583,0.9684434183,-3.122902,-3.080577,-3.035938,-2.988954,-2.939599,-2.887852,-2.833701,-2.777139,-2.718165,-2.656786,-2.593011,-2.526858,-2.458349,-2.387509,-2.314371,-2.238969,-2.161344,-2.081538
884,0.02499999992,0.020000,0.005000,14.480583,0.9685666862,-3.127902,-3.085577,-3.040938,-2.993954,-2.944599,-2.892852,-2.838701,-2.782139,-2.723165,-2.661786,-2.598011,-2.531858,-2.463349,-2.392509,-2.319371,-2.243969,-2.166344,-2.086538
885,0.02499999993,0.020000,0.005000,14.500583,0.9686894726,-3.132902,-3.090577,-3.045938,-2.998954,-2.949599,-2.897852,-2.843701,-2.787139,-2.728165,-2.666786,-2.603011,-2.536858,-2.468349,-2.397509,-2.324371,-2.248969,-2.171344,-2.091538
886,0.02499999993,0.020000,0.005000,14.520583,0.9688117793,-3.137902,-3.095577,-3.050938,-3.003954,-2.954599,-2.902852,-2.848701,-2.792139,-2.733165,-2.671786,-2.608011,-2.541858,-2.473349,-2.402509,-2.329371,-2.253969,-2.176344,-2.096538
887,0.02499999993,0.020000,0.005000,14.540583,0.9689336083,-3.142902,-3.100577,-3.055938,-3.008954,-2.959599,-2.907852,-2.853701,-2.797139,-2.738165,-2.676786,-2.613011,-2.546858,-2.478349,-2.407509,-2.334371,-2.258969,-2.181344,-2.101538
888,0.02499999994,0.020000,0.005000,14.560583,0.9690549614,-3.147902,-3.105577,-3.060938,-3.013954,-2.964599,-2.912852,-2.858701,-2.802139,-2.743165,-2.681786,-2.618011,-2.551858,-2.483349,-2.412509,-2.339371,-2.263969,-2.186344,-2.106538
889,0.02499999994,0.020000,0.005000,14.580583,0.9691758405,-3.152902,-3.110577,-3.065938,-3.018954,-2.969599,-2.917852,-2.863701,-2.807139,-2.748165,-2.686786,-2.623011,-2.556858,-2.488349,-2.417509,-2.344371,-2.268969,-2.191344,-2.111538
890,0.02499999994,0.020000,0.005000,14.600583,0.9692962474,-3.157902,-3.115577,-3.070938,-3.023954,-2.974599,-2.922852,-2.868701,-2.812139,-2.753165,-2.691786,-2.628011,-2.561858,-2.493349,-2.422509,-2.349371,-2.273969,-2.196344,-2.116538
891,0.02499999994,0.020000,0.005000,14.620583,0.9694161839,-3.162902,-3.120577,-3.075938,-3.028954,-2.979599,-2.927852,-2.873701,-2.817139,-2.758165,-2.696786,-2.633011,-2.566858,-2.498349,-2.427509,-2.354371,-2.278969,-2.201344,-2.121538
892,0.02499999995,0.020000,0.005000,14.640583,0.9695356519,-3.167902,-3.125577,-3.080938,-3.033954,-2.984599,-2.932852,-2.878701,-2.822139,-2.763165,-2.701786,-2.638011,-2.571858,-2.503349,-2.432509,-2.359371,-2.283969,-2.206344,-2.126538
893,0.02499999995,0.020000,0.005000,14.660583,0.9696546533,-3.172902,-3.130577,-3.085938,-3.038954,-2.989599,-2.937852,-2.883701,-2.827139,-2.768165,-2.706786,-2.643011,-2.576858,-2.508349,-2.437509,-2.364371,-2.288969,-2.211344,-2.131538
894,0.02499999995,0.020000,0.005000,14.680583,0.9697731898,-3.177902,-3.135577,-3.090938,-3.043954,-2.994599,-2.942852,-2.888701,-2.832139,-2.773165,-2.711786,-2.648011,-2.581858,-2.513349,-2.442509,-2.369371,-2.293969,-2.216344,-2.136538
